Timestamp,Connection Count
7/9/2019 7:00,3
7/9/2019 7:10,4
7/9/2019 7:20,5
7/9/2019 7:30,4
7/9/2019 7:40,4
7/9/2019 7:50,4
7/9/2019 8:00,3
7/9/2019 8:10,4
7/9/2019 8:20,9
7/9/2019 8:30,13
7/9/2019 8:40,15
7/9/2019 8:50,15
7/9/2019 9:00,13
7/9/2019 9:10,26
7/9/2019 9:20,15
7/9/2019 9:30,30
7/9/2019 9:40,19
7/9/2019 9:50,31
7/9/2019 10:00,29
7/9/2019 10:10,30
7/9/2019 10:20,27
7/9/2019 10:30,23
7/9/2019 10:40,23
7/9/2019 10:50,33
7/9/2019 11:00,34
7/9/2019 11:10,23
7/9/2019 11:20,23
7/9/2019 11:30,29
7/9/2019 11:40,26
7/9/2019 11:50,8
7/9/2019 12:00,18
7/9/2019 12:10,24
7/9/2019 12:20,26
7/9/2019 12:30,22
7/9/2019 12:40,21
7/9/2019 12:50,19
7/9/2019 13:00,20
7/9/2019 13:10,14
7/9/2019 13:20,18
7/9/2019 13:30,21
7/9/2019 13:40,21
7/9/2019 13:50,20
7/9/2019 14:00,14
7/9/2019 14:10,23
7/9/2019 14:20,16
7/9/2019 14:30,20
7/9/2019 14:40,31
7/9/2019 14:50,25
7/9/2019 15:00,23
7/9/2019 15:10,12
7/9/2019 15:20,21
7/9/2019 15:30,22
7/9/2019 15:40,22
7/9/2019 15:50,22
7/9/2019 16:00,12
7/9/2019 16:10,6
7/9/2019 16:20,23
7/9/2019 16:30,19
7/9/2019 16:40,19
7/9/2019 16:50,22
7/9/2019 17:00,17
7/9/2019 17:10,17
7/9/2019 17:20,20
7/9/2019 17:30,18
7/9/2019 17:40,13
7/9/2019 17:50,10
7/9/2019 18:00,9
7/9/2019 18:10,7
7/9/2019 18:20,6
7/9/2019 18:30,4
7/9/2019 18:40,4
7/9/2019 18:50,4
7/9/2019 19:00,2
7/9/2019 19:10,2
7/9/2019 19:20,3
7/9/2019 19:30,2
7/9/2019 19:40,2
7/9/2019 19:50,3
7/9/2019 20:00,2
7/9/2019 20:10,2
7/9/2019 20:20,2
7/9/2019 20:30,2
7/9/2019 20:40,2
7/9/2019 20:50,2
7/9/2019 21:00,2
7/9/2019 21:10,2
7/9/2019 21:20,2
7/9/2019 21:30,2
7/9/2019 21:40,2
7/9/2019 21:50,1
7/9/2019 22:00,1
7/9/2019 22:10,1
7/9/2019 22:20,1
7/9/2019 22:30,1
7/9/2019 22:40,1
7/9/2019 22:50,1
7/9/2019 23:00,1
7/9/2019 23:10,2
7/9/2019 23:20,2
7/9/2019 23:30,2
7/9/2019 23:40,2
7/9/2019 23:50,1
7/10/2019 0:00,1
7/10/2019 0:10,1
7/10/2019 0:20,1
7/10/2019 0:30,1
7/10/2019 0:40,1
7/10/2019 0:50,1
7/10/2019 1:00,1
7/10/2019 1:10,1
7/10/2019 1:20,1
7/10/2019 1:30,1
7/10/2019 1:40,1
7/10/2019 1:50,1
7/10/2019 2:00,1
7/10/2019 2:10,1
7/10/2019 2:20,1
7/10/2019 2:30,1
7/10/2019 2:40,1
7/10/2019 2:50,1
7/10/2019 3:00,1
7/10/2019 3:10,1
7/10/2019 3:20,1
7/10/2019 3:30,1
7/10/2019 3:40,1
7/10/2019 3:50,1
7/10/2019 4:00,1
7/10/2019 4:10,1
7/10/2019 4:20,1
7/10/2019 4:30,1
7/10/2019 4:40,1
7/10/2019 4:50,1
7/10/2019 5:00,1
7/10/2019 5:10,1
7/10/2019 5:20,1
7/10/2019 5:30,1
7/10/2019 5:40,1
7/10/2019 5:50,1
7/10/2019 6:00,1
7/10/2019 6:10,1
7/10/2019 6:20,1
7/10/2019 6:30,1
7/10/2019 6:40,1
7/10/2019 6:50,1
7/10/2019 7:00,1
7/10/2019 7:10,2
7/10/2019 7:20,3
7/10/2019 7:30,3
7/10/2019 7:40,3
7/10/2019 7:50,4
7/10/2019 8:00,5
7/10/2019 8:10,8
7/10/2019 8:20,11
7/10/2019 8:30,14
7/10/2019 8:40,16
7/10/2019 8:50,17
7/10/2019 9:00,19
7/10/2019 9:10,16
7/10/2019 9:20,15
7/10/2019 9:30,19
7/10/2019 9:40,23
7/10/2019 9:50,26
7/10/2019 10:00,26
7/10/2019 10:10,29
7/10/2019 10:20,32
7/10/2019 10:30,33
7/10/2019 10:40,33
7/10/2019 10:50,36
7/10/2019 11:00,35
7/10/2019 11:10,34
7/10/2019 11:20,39
7/10/2019 11:30,38
7/10/2019 11:40,32
7/10/2019 11:50,32
7/10/2019 12:00,29
7/10/2019 12:10,21
7/10/2019 12:20,21
7/10/2019 12:30,25
7/10/2019 12:40,26
7/10/2019 12:50,22
7/10/2019 13:00,24
7/10/2019 13:10,26
7/10/2019 13:20,29
7/10/2019 13:30,38
7/10/2019 13:40,36
7/10/2019 13:50,30
7/10/2019 14:00,31
7/10/2019 14:10,21
7/10/2019 14:20,19
7/10/2019 14:30,30
7/10/2019 14:40,33
7/10/2019 14:50,33
7/10/2019 15:00,30
7/10/2019 15:10,31
7/10/2019 15:20,34
7/10/2019 15:30,32
7/10/2019 15:40,30
7/10/2019 15:50,29
7/10/2019 16:00,26
7/10/2019 16:10,21
7/10/2019 16:20,18
7/10/2019 16:30,25
7/10/2019 16:40,28
7/10/2019 16:50,26
7/10/2019 17:00,26
7/10/2019 17:10,24
7/10/2019 17:20,22
7/10/2019 17:30,19
7/10/2019 17:40,14
7/10/2019 17:50,12
7/10/2019 18:00,10
7/10/2019 18:10,8
7/10/2019 18:20,6
7/10/2019 18:30,6
7/10/2019 18:40,6
7/10/2019 18:50,4
7/10/2019 19:00,4
7/10/2019 19:10,4
7/10/2019 19:20,3
7/10/2019 19:30,3
7/10/2019 19:40,3
7/10/2019 19:50,1
7/10/2019 20:00,1
7/10/2019 20:10,1
7/10/2019 20:20,2
7/10/2019 20:30,3
7/10/2019 20:40,2
7/10/2019 20:50,2
7/10/2019 21:00,2
7/10/2019 21:10,2
7/10/2019 21:20,2
7/10/2019 21:30,2
7/10/2019 21:40,2
7/10/2019 21:50,2
7/10/2019 22:00,3
7/10/2019 22:10,2
7/10/2019 22:20,2
7/10/2019 22:30,2
7/10/2019 22:40,2
7/10/2019 22:50,2
7/10/2019 23:00,2
7/10/2019 23:10,2
7/10/2019 23:20,2
7/10/2019 23:30,2
7/10/2019 23:40,2
7/10/2019 23:50,2
7/11/2019 0:00,2
7/11/2019 0:10,2
7/11/2019 0:20,2
7/11/2019 0:30,2
7/11/2019 0:40,2
7/11/2019 0:50,2
7/11/2019 1:00,2
7/11/2019 1:10,2
7/11/2019 1:20,2
7/11/2019 1:30,2
7/11/2019 1:40,2
7/11/2019 1:50,2
7/11/2019 2:00,2
7/11/2019 2:10,2
7/11/2019 2:20,2
7/11/2019 2:30,2
7/11/2019 2:40,2
7/11/2019 2:50,2
7/11/2019 3:00,2
7/11/2019 3:10,2
7/11/2019 3:20,2
7/11/2019 3:30,2
7/11/2019 3:40,2
7/11/2019 3:50,2
7/11/2019 4:00,2
7/11/2019 4:10,2
7/11/2019 4:20,2
7/11/2019 4:30,2
7/11/2019 4:40,2
7/11/2019 4:50,2
7/11/2019 5:00,2
7/11/2019 5:10,2
7/11/2019 5:20,2
7/11/2019 5:30,2
7/11/2019 5:40,2
7/11/2019 5:50,1
7/11/2019 6:00,2
7/11/2019 6:10,1
7/11/2019 6:20,1
7/11/2019 6:30,1
7/11/2019 6:40,1
7/11/2019 6:50,1
7/11/2019 7:00,2
7/11/2019 7:10,3
7/11/2019 7:20,3
7/11/2019 7:30,3
7/11/2019 7:40,4
7/11/2019 7:50,5
7/11/2019 8:00,6
7/11/2019 8:10,8
7/11/2019 8:20,10
7/11/2019 8:30,13
7/11/2019 8:40,14
7/11/2019 8:50,16
7/11/2019 9:00,18
7/11/2019 9:10,19
7/11/2019 9:20,22
7/11/2019 9:30,21
7/11/2019 9:40,18
7/11/2019 9:50,17
7/11/2019 10:00,21
7/11/2019 10:10,16
7/11/2019 10:20,17
7/11/2019 10:30,25
7/11/2019 10:40,25
7/11/2019 10:50,24
7/11/2019 11:00,29
7/11/2019 11:10,19
7/11/2019 11:20,7
7/11/2019 11:30,14
7/11/2019 11:40,18
7/11/2019 11:50,17
7/11/2019 12:00,14
7/11/2019 12:10,9
7/11/2019 12:20,12
7/11/2019 12:30,17
7/11/2019 12:40,18
7/11/2019 12:50,23
7/11/2019 13:00,28
7/11/2019 13:10,28
7/11/2019 13:20,23
7/11/2019 13:30,25
7/11/2019 13:40,32
7/11/2019 13:50,30
7/11/2019 14:00,26
7/11/2019 14:10,36
7/11/2019 14:20,32
7/11/2019 14:30,35
7/11/2019 14:40,34
7/11/2019 14:50,33
7/11/2019 15:00,34
7/11/2019 15:10,31
7/11/2019 15:20,29
7/11/2019 15:30,29
7/11/2019 15:40,27
7/11/2019 15:50,28
7/11/2019 16:00,24
7/11/2019 16:10,22
7/11/2019 16:20,22
7/11/2019 16:30,21
7/11/2019 16:40,21
7/11/2019 16:50,20
7/11/2019 17:00,19
7/11/2019 17:10,18
7/11/2019 17:20,17
7/11/2019 17:30,15
7/11/2019 17:40,11
7/11/2019 17:50,11
7/11/2019 18:00,10
7/11/2019 18:10,9
7/11/2019 18:20,8
7/11/2019 18:30,6
7/11/2019 18:40,5
7/11/2019 18:50,4
7/11/2019 19:00,3
7/11/2019 19:10,3
7/11/2019 19:20,2
7/11/2019 19:30,0
7/11/2019 19:40,0
7/11/2019 19:50,0
7/11/2019 20:00,0
7/11/2019 20:10,0
7/11/2019 20:20,0
7/11/2019 20:30,0
7/11/2019 20:40,0
7/11/2019 20:50,1
7/11/2019 21:00,1
7/11/2019 21:10,1
7/11/2019 21:20,1
7/11/2019 21:30,1
7/11/2019 21:40,1
7/11/2019 21:50,1
7/11/2019 22:00,1
7/11/2019 22:10,1
7/11/2019 22:20,1
7/11/2019 22:30,1
7/11/2019 22:40,1
7/11/2019 22:50,1
7/11/2019 23:00,1
7/11/2019 23:10,1
7/11/2019 23:20,1
7/11/2019 23:30,1
7/11/2019 23:40,1
7/11/2019 23:50,1
7/12/2019 0:00,1
7/12/2019 0:10,1
7/12/2019 0:20,1
7/12/2019 0:30,1
7/12/2019 0:40,0
7/12/2019 0:50,0
7/12/2019 1:00,0
7/12/2019 1:10,0
7/12/2019 1:20,0
7/12/2019 1:30,0
7/12/2019 1:40,0
7/12/2019 1:50,0
7/12/2019 2:00,0
7/12/2019 2:10,0
7/12/2019 2:20,0
7/12/2019 2:30,0
7/12/2019 2:40,1
7/12/2019 2:50,1
7/12/2019 3:00,1
7/12/2019 3:10,1
7/12/2019 3:20,1
7/12/2019 3:30,1
7/12/2019 3:40,1
7/12/2019 3:50,1
7/12/2019 4:00,1
7/12/2019 4:10,1
7/12/2019 4:20,1
7/12/2019 4:30,1
7/12/2019 4:40,1
7/12/2019 4:50,1
7/12/2019 5:00,1
7/12/2019 5:10,1
7/12/2019 5:20,1
7/12/2019 5:30,1
7/12/2019 5:40,0
7/12/2019 5:50,0
7/12/2019 6:00,0
7/12/2019 6:10,0
7/12/2019 6:20,0
7/12/2019 6:30,0
7/12/2019 6:40,1
7/12/2019 6:50,1
7/12/2019 7:00,1
7/12/2019 7:10,1
7/12/2019 7:20,2
7/12/2019 7:30,2
7/12/2019 7:40,2
7/12/2019 7:50,3
7/12/2019 8:00,3
7/12/2019 8:10,3
7/12/2019 8:20,6
7/12/2019 8:30,8
7/12/2019 8:40,9
7/12/2019 8:50,10
7/12/2019 9:00,11
7/12/2019 9:10,16
7/12/2019 9:20,27
7/12/2019 9:30,29
7/12/2019 9:40,28
7/12/2019 9:50,29
7/12/2019 10:00,28
7/12/2019 10:10,33
7/12/2019 10:20,33
7/12/2019 10:30,35
7/12/2019 10:40,33
7/12/2019 10:50,30
7/12/2019 11:00,25
7/12/2019 11:10,26
7/12/2019 11:20,27
7/12/2019 11:30,26
7/12/2019 11:40,23
7/12/2019 11:50,21
7/12/2019 12:00,19
7/12/2019 12:10,20
7/12/2019 12:20,17
7/12/2019 12:30,16
7/12/2019 12:40,17
7/12/2019 12:50,17
7/12/2019 13:00,18
7/12/2019 13:10,24
7/12/2019 13:20,26
7/12/2019 13:30,25
7/12/2019 13:40,27
7/12/2019 13:50,26
7/12/2019 14:00,25
7/12/2019 14:10,27
7/12/2019 14:20,24
7/12/2019 14:30,25
7/12/2019 14:40,25
7/12/2019 14:50,22
7/12/2019 15:00,22
7/12/2019 15:10,22
7/12/2019 15:20,19
7/12/2019 15:30,17
7/12/2019 15:40,19
7/12/2019 15:50,20
7/12/2019 16:00,19
7/12/2019 16:10,15
7/12/2019 16:20,12
7/12/2019 16:30,16
7/12/2019 16:40,17
7/12/2019 16:50,18
7/12/2019 17:00,17
7/12/2019 17:10,15
7/12/2019 17:20,13
7/12/2019 17:30,10
7/12/2019 17:40,8
7/12/2019 17:50,7
7/12/2019 18:00,6
7/12/2019 18:10,6
7/12/2019 18:20,5
7/12/2019 18:30,5
7/12/2019 18:40,4
7/12/2019 18:50,4
7/12/2019 19:00,2
7/12/2019 19:10,2
7/12/2019 19:20,2
7/12/2019 19:30,1
7/12/2019 19:40,1
7/12/2019 19:50,1
7/12/2019 20:00,1
7/12/2019 20:10,0
7/12/2019 20:20,1
7/12/2019 20:30,1
7/12/2019 20:40,1
7/12/2019 20:50,1
7/12/2019 21:00,1
7/12/2019 21:10,1
7/12/2019 21:20,1
7/12/2019 21:30,1
7/12/2019 21:40,1
7/12/2019 21:50,1
7/12/2019 22:00,0
7/12/2019 22:10,0
7/12/2019 22:20,0
7/12/2019 22:30,0
7/12/2019 22:40,0
7/12/2019 22:50,1
7/12/2019 23:00,1
7/12/2019 23:10,1
7/12/2019 23:20,0
7/12/2019 23:30,0
7/12/2019 23:40,1
7/12/2019 23:50,1
7/13/2019 0:00,1
7/13/2019 0:10,1
7/13/2019 0:20,1
7/13/2019 0:30,1
7/13/2019 0:40,1
7/13/2019 0:50,1
7/13/2019 1:00,1
7/13/2019 1:10,1
7/13/2019 1:20,1
7/13/2019 1:30,0
7/13/2019 1:40,1
7/13/2019 1:50,1
7/13/2019 2:00,1
7/13/2019 2:10,1
7/13/2019 2:20,1
7/13/2019 2:30,1
7/13/2019 2:40,1
7/13/2019 2:50,1
7/13/2019 3:00,1
7/13/2019 3:10,1
7/13/2019 3:20,1
7/13/2019 3:30,1
7/13/2019 3:40,1
7/13/2019 3:50,1
7/13/2019 4:00,1
7/13/2019 4:10,1
7/13/2019 4:20,1
7/13/2019 4:30,1
7/13/2019 4:40,1
7/13/2019 4:50,1
7/13/2019 5:00,1
7/13/2019 5:10,1
7/13/2019 5:20,1
7/13/2019 5:30,1
7/13/2019 5:40,1
7/13/2019 5:50,1
7/13/2019 6:00,1
7/13/2019 6:10,1
7/13/2019 6:20,1
7/13/2019 6:30,1
7/13/2019 6:40,1
7/13/2019 6:50,1
7/13/2019 7:00,1
7/13/2019 7:10,1
7/13/2019 7:20,1
7/13/2019 7:30,2
7/13/2019 7:40,1
7/13/2019 7:50,1
7/13/2019 8:00,1
7/13/2019 8:10,1
7/13/2019 8:20,1
7/13/2019 8:30,1
7/13/2019 8:40,1
7/13/2019 8:50,1
7/13/2019 9:00,1
7/13/2019 9:10,1
7/13/2019 9:20,1
7/13/2019 9:30,1
7/13/2019 9:40,1
7/13/2019 9:50,1
7/13/2019 10:00,1
7/13/2019 10:10,1
7/13/2019 10:20,1
7/13/2019 10:30,1
7/13/2019 10:40,1
7/13/2019 10:50,1
7/13/2019 11:00,1
7/13/2019 11:10,1
7/13/2019 11:20,1
7/13/2019 11:30,1
7/13/2019 11:40,1
7/13/2019 11:50,1
7/13/2019 12:00,1
7/13/2019 12:10,1
7/13/2019 12:20,1
7/13/2019 12:30,3
7/13/2019 12:40,4
7/13/2019 12:50,5
7/13/2019 13:00,5
7/13/2019 13:10,4
7/13/2019 13:20,5
7/13/2019 13:30,6
7/13/2019 13:40,5
7/13/2019 13:50,7
7/13/2019 14:00,7
7/13/2019 14:10,7
7/13/2019 14:20,4
7/13/2019 14:30,2
7/13/2019 14:40,3
7/13/2019 14:50,3
7/13/2019 15:00,3
7/13/2019 15:10,3
7/13/2019 15:20,3
7/13/2019 15:30,3
7/13/2019 15:40,3
7/13/2019 15:50,3
7/13/2019 16:00,3
7/13/2019 16:10,3
7/13/2019 16:20,2
7/13/2019 16:30,2
7/13/2019 16:40,2
7/13/2019 16:50,3
7/13/2019 17:00,3
7/13/2019 17:10,2
7/13/2019 17:20,3
7/13/2019 17:30,3
7/13/2019 17:40,4
7/13/2019 17:50,4
7/13/2019 18:00,4
7/13/2019 18:10,4
7/13/2019 18:20,4
7/13/2019 18:30,4
7/13/2019 18:40,4
7/13/2019 18:50,4
7/13/2019 19:00,4
7/13/2019 19:10,5
7/13/2019 19:20,4
7/13/2019 19:30,4
7/13/2019 19:40,4
7/13/2019 19:50,4
7/13/2019 20:00,4
7/13/2019 20:10,4
7/13/2019 20:20,2
7/13/2019 20:30,0
7/13/2019 20:40,1
7/13/2019 20:50,1
7/13/2019 21:00,0
7/13/2019 21:10,2
7/13/2019 21:20,3
7/13/2019 21:30,2
7/13/2019 21:40,1
7/13/2019 21:50,1
7/13/2019 22:00,2
7/13/2019 22:10,2
7/13/2019 22:20,1
7/13/2019 22:30,1
7/13/2019 22:40,1
7/13/2019 22:50,1
7/13/2019 23:00,1
7/13/2019 23:10,1
7/13/2019 23:20,1
7/13/2019 23:30,1
7/13/2019 23:40,1
7/13/2019 23:50,1
7/14/2019 0:00,2
7/14/2019 0:10,2
7/14/2019 0:20,1
7/14/2019 0:30,1
7/14/2019 0:40,1
7/14/2019 0:50,2
7/14/2019 1:00,1
7/14/2019 1:10,1
7/14/2019 1:20,0
7/14/2019 1:30,1
7/14/2019 1:40,1
7/14/2019 1:50,1
7/14/2019 2:00,1
7/14/2019 2:10,2
7/14/2019 2:20,2
7/14/2019 2:30,2
7/14/2019 2:40,2
7/14/2019 2:50,1
7/14/2019 3:00,0
7/14/2019 3:10,0
7/14/2019 3:20,0
7/14/2019 3:30,0
7/14/2019 3:40,0
7/14/2019 3:50,0
7/14/2019 4:00,0
7/14/2019 4:10,0
7/14/2019 4:20,0
7/14/2019 4:30,0
7/14/2019 4:40,0
7/14/2019 4:50,0
7/14/2019 5:00,0
7/14/2019 5:10,0
7/14/2019 5:20,0
7/14/2019 5:30,0
7/14/2019 5:40,0
7/14/2019 5:50,0
7/14/2019 6:00,0
7/14/2019 6:10,0
7/14/2019 6:20,0
7/14/2019 6:30,0
7/14/2019 6:40,0
7/14/2019 6:50,0
7/14/2019 7:00,0
7/14/2019 7:10,0
7/14/2019 7:20,0
7/14/2019 7:30,0
7/14/2019 7:40,0
7/14/2019 7:50,0
7/14/2019 8:00,0
7/14/2019 8:10,0
7/14/2019 8:20,0
7/14/2019 8:30,0
7/14/2019 8:40,0
7/14/2019 8:50,1
7/14/2019 9:00,1
7/14/2019 9:10,0
7/14/2019 9:20,0
7/14/2019 9:30,0
7/14/2019 9:40,0
7/14/2019 9:50,0
7/14/2019 10:00,0
7/14/2019 10:10,0
7/14/2019 10:20,0
7/14/2019 10:30,0
7/14/2019 10:40,0
7/14/2019 10:50,2
7/14/2019 11:00,3
7/14/2019 11:10,3
7/14/2019 11:20,3
7/14/2019 11:30,3
7/14/2019 11:40,3
7/14/2019 11:50,3
7/14/2019 12:00,2
7/14/2019 12:10,2
7/14/2019 12:20,2
7/14/2019 12:30,3
7/14/2019 12:40,3
7/14/2019 12:50,3
7/14/2019 13:00,2
7/14/2019 13:10,2
7/14/2019 13:20,2
7/14/2019 13:30,1
7/14/2019 13:40,0
7/14/2019 13:50,1
7/14/2019 14:00,1
7/14/2019 14:10,1
7/14/2019 14:20,1
7/14/2019 14:30,1
7/14/2019 14:40,2
7/14/2019 14:50,2
7/14/2019 15:00,1
7/14/2019 15:10,2
7/14/2019 15:20,2
7/14/2019 15:30,2
7/14/2019 15:40,2
7/14/2019 15:50,3
7/14/2019 16:00,3
7/14/2019 16:10,2
7/14/2019 16:20,3
7/14/2019 16:30,3
7/14/2019 16:40,3
7/14/2019 16:50,3
7/14/2019 17:00,3
7/14/2019 17:10,3
7/14/2019 17:20,3
7/14/2019 17:30,3
7/14/2019 17:40,2
7/14/2019 17:50,3
7/14/2019 18:00,3
7/14/2019 18:10,3
7/14/2019 18:20,3
7/14/2019 18:30,3
7/14/2019 18:40,3
7/14/2019 18:50,3
7/14/2019 19:00,3
7/14/2019 19:10,3
7/14/2019 19:20,4
7/14/2019 19:30,4
7/14/2019 19:40,3
7/14/2019 19:50,1
7/14/2019 20:00,1
7/14/2019 20:10,1
7/14/2019 20:20,1
7/14/2019 20:30,1
7/14/2019 20:40,0
7/14/2019 20:50,0
7/14/2019 21:00,0
7/14/2019 21:10,0
7/14/2019 21:20,1
7/14/2019 21:30,1
7/14/2019 21:40,1
7/14/2019 21:50,1
7/14/2019 22:00,1
7/14/2019 22:10,1
7/14/2019 22:20,1
7/14/2019 22:30,1
7/14/2019 22:40,1
7/14/2019 22:50,1
7/14/2019 23:00,1
7/14/2019 23:10,1
7/14/2019 23:20,1
7/14/2019 23:30,1
7/14/2019 23:40,1
7/14/2019 23:50,1
7/15/2019 0:00,1
7/15/2019 0:10,1
7/15/2019 0:20,2
7/15/2019 0:30,2
7/15/2019 0:40,2
7/15/2019 0:50,2
7/15/2019 1:00,2
7/15/2019 1:10,2
7/15/2019 1:20,2
7/15/2019 1:30,2
7/15/2019 1:40,2
7/15/2019 1:50,2
7/15/2019 2:00,2
7/15/2019 2:10,2
7/15/2019 2:20,1
7/15/2019 2:30,1
7/15/2019 2:40,1
7/15/2019 2:50,1
7/15/2019 3:00,1
7/15/2019 3:10,1
7/15/2019 3:20,1
7/15/2019 3:30,1
7/15/2019 3:40,1
7/15/2019 3:50,1
7/15/2019 4:00,1
7/15/2019 4:10,1
7/15/2019 4:20,1
7/15/2019 4:30,1
7/15/2019 4:40,1
7/15/2019 4:50,1
7/15/2019 5:00,1
7/15/2019 5:10,1
7/15/2019 5:20,0
7/15/2019 5:30,0
7/15/2019 5:40,0
7/15/2019 5:50,0
7/15/2019 6:00,0
7/15/2019 6:10,0
7/15/2019 6:20,0
7/15/2019 6:30,0
7/15/2019 6:40,0
7/15/2019 6:50,0
7/15/2019 7:00,1
7/15/2019 7:10,1
7/15/2019 7:20,1
7/15/2019 7:30,1
7/15/2019 7:40,2
7/15/2019 7:50,4
7/15/2019 8:00,8
7/15/2019 8:10,8
7/15/2019 8:20,9
7/15/2019 8:30,12
7/15/2019 8:40,12
7/15/2019 8:50,15
7/15/2019 9:00,17
7/15/2019 9:10,21
7/15/2019 9:20,24
7/15/2019 9:30,24
7/15/2019 9:40,25
7/15/2019 9:50,26
7/15/2019 10:00,26
7/15/2019 10:10,27
7/15/2019 10:20,26
7/15/2019 10:30,26
7/15/2019 10:40,27
7/15/2019 10:50,28
7/15/2019 11:00,17
7/15/2019 11:10,29
7/15/2019 11:20,29
7/15/2019 11:30,28
7/15/2019 11:40,26
7/15/2019 11:50,30
7/15/2019 12:00,28
7/15/2019 12:10,28
7/15/2019 12:20,26
7/15/2019 12:30,18
7/15/2019 12:40,20
7/15/2019 12:50,21
7/15/2019 13:00,23
7/15/2019 13:10,23
7/15/2019 13:20,26
7/15/2019 13:30,23
7/15/2019 13:40,28
7/15/2019 13:50,21
7/15/2019 14:00,27
7/15/2019 14:10,29
7/15/2019 14:20,23
7/15/2019 14:30,23
7/15/2019 14:40,26
7/15/2019 14:50,23
7/15/2019 15:00,26
7/15/2019 15:10,28
7/15/2019 15:20,28
7/15/2019 15:30,25
7/15/2019 15:40,22
7/15/2019 15:50,26
7/15/2019 16:00,24
7/15/2019 16:10,22
7/15/2019 16:20,24
7/15/2019 16:30,26
7/15/2019 16:40,25
7/15/2019 16:50,24
7/15/2019 17:00,23
7/15/2019 17:10,17
7/15/2019 17:20,15
7/15/2019 17:30,15
7/15/2019 17:40,14
7/15/2019 17:50,13
7/15/2019 18:00,11
7/15/2019 18:10,9
7/15/2019 18:20,8
7/15/2019 18:30,8
7/15/2019 18:40,7
7/15/2019 18:50,8
7/15/2019 19:00,8
7/15/2019 19:10,7
7/15/2019 19:20,6
7/15/2019 19:30,4
7/15/2019 19:40,2
7/15/2019 19:50,3
7/15/2019 20:00,3
7/15/2019 20:10,4
7/15/2019 20:20,3
7/15/2019 20:30,2
7/15/2019 20:40,2
7/15/2019 20:50,2
7/15/2019 21:00,2
7/15/2019 21:10,2
7/15/2019 21:20,2
7/15/2019 21:30,2
7/15/2019 21:40,2
7/15/2019 21:50,2
7/15/2019 22:00,2
7/15/2019 22:10,2
7/15/2019 22:20,2
7/15/2019 22:30,2
7/15/2019 22:40,2
7/15/2019 22:50,2
7/15/2019 23:00,2
7/15/2019 23:10,2
7/15/2019 23:20,2
7/15/2019 23:30,2
7/15/2019 23:40,2
7/15/2019 23:50,2
7/16/2019 0:00,2
7/16/2019 0:10,2
7/16/2019 0:20,2
7/16/2019 0:30,2
7/16/2019 0:40,2
7/16/2019 0:50,2
7/16/2019 1:00,2
7/16/2019 1:10,2
7/16/2019 1:20,2
7/16/2019 1:30,2
7/16/2019 1:40,2
7/16/2019 1:50,2
7/16/2019 2:00,2
7/16/2019 2:10,2
7/16/2019 2:20,2
7/16/2019 2:30,2
7/16/2019 2:40,2
7/16/2019 2:50,2
7/16/2019 3:00,2
7/16/2019 3:10,2
7/16/2019 3:20,2
7/16/2019 3:30,2
7/16/2019 3:40,2
7/16/2019 3:50,2
7/16/2019 4:00,2
