timestamp,co2,elec_with_hvac,elec_no_hvac,rh,temp,wifi,hours
7/8/2019 0:00,3.0,811.4,429.8,65.4,27.0,2.0,1.0
7/8/2019 0:10,8.0,1127.1,330.2,65.8,27.0,2.0,1.0
7/8/2019 0:20,6.0,699.8,315.3,65.7,26.9,2.0,1.0
7/8/2019 0:30,14.0,812.7,423.8,65.7,26.9,2.0,1.0
7/8/2019 0:40,8.0,786.9,404.3,65.1,26.8,2.0,1.0
7/8/2019 0:50,7.0,1221.2,420.4,65.8,26.7,2.0,1.0
7/8/2019 1:00,4.0,828.3,439.4,65.4,26.7,2.0,1.0
7/8/2019 1:10,3.0,778.1,390.6,65.1,26.6,2.0,1.0
7/8/2019 1:20,4.0,698.3,314.7,65.1,26.6,2.0,1.0
7/8/2019 1:30,2.0,1106.2,322.0,65.6,26.6,2.0,1.0
7/8/2019 1:40,-2.0,729.9,338.5,64.5,26.5,2.0,1.0
7/8/2019 1:50,-5.0,708.2,320.2,64.8,26.5,2.0,1.0
7/8/2019 2:00,-1.0,709.9,321.9,65.9,26.5,2.0,1.0
7/8/2019 2:10,1.0,763.8,333.9,65.3,26.4,2.0,1.0
7/8/2019 2:20,-2.0,701.0,311.6,64.9,26.4,2.0,1.0
7/8/2019 2:30,2.0,720.0,341.8,65.6,26.4,2.0,1.0
7/8/2019 2:40,-1.0,716.7,334.6,65.9,26.3,2.0,1.0
7/8/2019 2:50,-4.0,751.9,317.1,65.2,26.3,2.0,1.0
7/8/2019 3:00,-6.0,1114.1,324.5,64.9,26.3,2.0,1.0
7/8/2019 3:10,-11.0,808.0,416.6,66.4,26.2,2.0,1.0
7/8/2019 3:20,-5.0,800.6,415.1,65.8,26.2,2.0,1.0
7/8/2019 3:30,-7.0,813.5,426.5,65.8,26.2,2.0,1.0
7/8/2019 3:40,-11.0,911.6,407.5,64.7,26.2,2.0,1.0
7/8/2019 3:50,-9.0,762.3,380.2,64.2,26.1,2.0,1.0
7/8/2019 4:00,-12.0,717.2,331.7,64.8,26.1,2.0,1.0
7/8/2019 4:10,-12.0,714.6,318.8,65.0,26.0,2.0,1.0
7/8/2019 4:20,-14.0,756.9,319.6,65.1,26.0,2.0,1.0
7/8/2019 4:30,-14.0,1118.4,336.6,65.8,26.0,2.0,1.0
7/8/2019 4:40,-15.0,722.1,331.2,65.6,25.9,2.0,1.0
7/8/2019 4:50,-16.0,718.9,339.2,65.8,25.9,2.0,1.0
7/8/2019 5:00,-16.0,1258.4,321.9,68.1,25.8,2.0,1.0
7/8/2019 5:10,-18.0,1831.4,315.2,65.8,25.9,2.0,1.0
7/8/2019 5:20,-19.0,1782.3,315.8,62.2,25.7,2.0,1.0
7/8/2019 5:30,-21.0,1752.8,308.8,60.3,25.6,2.0,1.0
7/8/2019 5:40,-19.0,1769.0,316.7,58.9,25.7,2.0,1.0
7/8/2019 5:50,-22.0,1824.7,332.4,58.3,25.6,2.0,1.0
7/8/2019 6:00,-15.0,1881.8,433.0,57.5,25.6,2.0,1.0
7/8/2019 6:10,-12.0,1874.4,427.0,56.7,25.5,2.0,1.0
7/8/2019 6:20,-8.0,1840.3,386.1,56.0,25.5,2.0,1.0
7/8/2019 6:30,-6.0,1921.9,416.0,55.6,25.5,2.0,1.0
7/8/2019 6:40,-1.0,2218.7,385.8,55.0,25.4,2.0,1.0
7/8/2019 6:50,-5.0,1789.3,344.8,54.5,25.5,2.0,1.0
7/8/2019 7:00,-11.0,1787.2,333.5,54.0,25.6,2.0,1.0
7/8/2019 7:10,-5.0,1783.1,333.8,53.8,25.5,2.0,1.0
7/8/2019 7:20,9.0,2208.1,349.8,53.4,25.6,2.0,1.0
7/8/2019 7:30,14.0,1779.6,330.2,53.2,25.5,3.0,1.0
7/8/2019 7:40,13.0,1805.7,349.0,52.9,25.6,4.0,1.0
7/8/2019 7:50,22.0,1780.3,339.7,52.7,26.0,4.0,1.0
7/8/2019 8:00,28.0,2899.8,1034.6,52.5,26.4,4.0,1.0
7/8/2019 8:10,20.0,2654.2,1205.3,52.5,26.7,6.0,1.0
7/8/2019 8:20,72.0,2531.8,1088.7,52.1,25.6,8.0,0.0
7/8/2019 8:30,113.0,2511.0,1077.3,52.1,26.2,15.0,0.0
7/8/2019 8:40,243.0,3162.9,1294.3,52.2,26.7,16.0,0.0
7/8/2019 8:50,206.0,2695.8,1234.7,51.8,26.1,23.0,0.0
7/8/2019 9:00,195.0,2750.8,1298.5,51.6,26.0,26.0,0.0
7/8/2019 9:10,208.0,2889.4,1451.8,51.5,26.3,28.0,0.0
7/8/2019 9:20,258.0,2793.6,1360.4,51.5,26.4,31.0,0.0
7/8/2019 9:30,277.0,2830.9,1391.8,51.9,26.6,29.0,0.0
7/8/2019 9:40,337.0,2805.0,1377.1,51.1,26.7,31.0,0.0
7/8/2019 9:50,419.0,3321.1,1365.1,57.1,26.1,30.0,0.0
7/8/2019 10:00,430.0,2846.3,1378.9,55.6,25.8,29.0,0.0
7/8/2019 10:10,488.0,2807.5,1365.4,53.7,25.9,29.0,0.0
7/8/2019 10:20,529.0,2899.5,1460.4,57.3,26.0,26.0,0.0
7/8/2019 10:30,553.0,3399.2,1454.6,54.4,26.1,29.0,0.0
7/8/2019 10:40,381.0,2909.4,1461.0,61.5,26.4,30.0,0.0
7/8/2019 10:50,324.0,2822.2,1379.7,61.9,26.4,32.0,0.0
7/8/2019 11:00,383.0,2871.3,1429.8,56.0,26.7,34.0,0.0
7/8/2019 11:10,457.0,2814.8,1368.3,52.5,26.6,31.0,0.0
7/8/2019 11:20,487.0,2952.8,1510.7,54.7,26.7,32.0,0.0
7/8/2019 11:30,512.0,2989.8,1534.5,53.5,26.8,35.0,0.0
7/8/2019 11:40,531.0,3417.9,1437.1,55.2,26.7,33.0,0.0
7/8/2019 11:50,527.0,2971.7,1537.4,59.1,26.5,32.0,0.0
7/8/2019 12:00,529.0,2840.7,1396.7,58.0,26.6,29.0,0.0
7/8/2019 12:10,525.0,2844.9,1405.2,58.0,26.6,29.0,0.0
7/8/2019 12:20,432.0,3459.4,1491.8,58.3,25.8,28.0,0.0
7/8/2019 12:30,410.0,2822.0,1389.7,58.3,26.0,28.0,0.0
7/8/2019 12:40,432.0,2780.1,1354.6,59.4,26.3,27.0,0.0
7/8/2019 12:50,458.0,3156.0,1422.6,60.6,26.3,27.0,0.0
7/8/2019 13:00,431.0,2898.3,1459.7,60.7,26.4,29.0,0.0
7/8/2019 13:10,431.0,3475.5,2026.1,61.0,26.6,32.0,0.0
7/8/2019 13:20,440.0,2851.7,1393.0,62.6,26.6,30.0,0.0
7/8/2019 13:30,436.0,3436.6,1373.3,60.6,26.1,33.0,0.0
7/8/2019 13:40,440.0,2876.5,1424.2,60.0,25.8,33.0,0.0
7/8/2019 13:50,441.0,2844.7,1416.3,59.1,26.1,35.0,0.0
7/8/2019 14:00,454.0,3086.8,1644.8,59.0,26.3,32.0,0.0
7/8/2019 14:10,434.0,2959.7,1520.5,59.7,26.4,30.0,0.0
7/8/2019 14:20,435.0,2877.1,1441.4,61.3,26.5,31.0,0.0
7/8/2019 14:30,433.0,2746.5,1328.4,61.9,26.7,32.0,0.0
7/8/2019 14:40,418.0,3454.0,1393.1,62.2,26.0,30.0,0.0
7/8/2019 14:50,453.0,2952.3,1537.6,59.0,26.3,30.0,0.0
7/8/2019 15:00,479.0,2807.4,1396.5,63.3,26.4,25.0,0.0
7/8/2019 15:10,527.0,3607.4,1548.6,60.6,26.5,24.0,0.0
7/8/2019 15:20,543.0,2847.0,1422.5,63.9,26.8,26.0,0.0
7/8/2019 15:30,525.0,2813.2,1391.7,60.4,26.9,25.0,0.0
7/8/2019 15:40,384.0,2890.8,1474.1,64.7,27.0,30.0,0.0
7/8/2019 15:50,399.0,3544.1,1458.4,63.5,26.2,26.0,0.0
7/8/2019 16:00,381.0,2795.7,1368.8,65.7,26.2,23.0,0.0
7/8/2019 16:10,353.0,2805.0,1382.0,64.8,26.3,23.0,0.0
7/8/2019 16:20,361.0,3421.3,1345.8,61.6,26.6,24.0,0.0
7/8/2019 16:30,340.0,2690.9,1247.9,62.0,26.7,23.0,0.0
7/8/2019 16:40,341.0,2987.6,1543.1,61.6,26.9,25.0,0.0
7/8/2019 16:50,341.0,2756.8,1331.4,62.4,26.8,24.0,0.0
7/8/2019 17:00,322.0,3390.5,1348.2,63.1,27.0,26.0,1.0
7/8/2019 17:10,318.0,2773.3,1328.8,59.5,27.1,25.0,1.0
7/8/2019 17:20,284.0,2683.3,1251.0,56.7,27.3,17.0,1.0
7/8/2019 17:30,284.0,3298.6,1220.6,58.5,27.4,13.0,1.0
7/8/2019 17:40,261.0,2602.2,1166.5,61.2,27.5,15.0,1.0
7/8/2019 17:50,224.0,1766.0,339.0,60.7,27.7,13.0,1.0
7/8/2019 18:00,207.0,1745.6,322.6,59.1,27.8,10.0,1.0
7/8/2019 18:10,180.0,2374.6,340.6,58.6,27.9,8.0,1.0
7/8/2019 18:20,162.0,1779.0,339.9,59.9,28.1,7.0,1.0
7/8/2019 18:30,144.0,1766.7,345.7,59.2,28.3,6.0,1.0
7/8/2019 18:40,134.0,2389.5,337.4,60.0,28.1,6.0,1.0
7/8/2019 18:50,128.0,1782.5,330.7,60.4,28.4,6.0,1.0
7/8/2019 19:00,113.0,1780.0,342.4,61.2,28.4,2.0,1.0
7/8/2019 19:10,110.0,1787.0,340.0,61.3,28.3,2.0,1.0
7/8/2019 19:20,100.0,2435.4,456.5,61.4,28.4,2.0,1.0
7/8/2019 19:30,87.0,1846.0,419.1,60.4,28.1,3.0,1.0
7/8/2019 19:40,80.0,1824.5,396.6,62.0,27.9,2.0,1.0
7/8/2019 19:50,70.0,2303.7,395.6,59.4,27.8,3.0,1.0
7/8/2019 20:00,60.0,1830.4,416.6,59.0,27.6,4.0,1.0
7/8/2019 20:10,54.0,1745.8,315.5,59.0,27.4,3.0,1.0
7/8/2019 20:20,46.0,1746.8,313.0,58.8,27.3,3.0,1.0
7/8/2019 20:30,38.0,2235.5,330.8,58.7,27.1,3.0,1.0
7/8/2019 20:40,30.0,1765.1,339.2,58.3,27.0,3.0,1.0
7/8/2019 20:50,30.0,1748.9,316.1,58.7,26.8,3.0,1.0
7/8/2019 21:00,24.0,1757.4,319.2,58.5,26.7,3.0,1.0
7/8/2019 21:10,21.0,2229.5,337.5,58.1,26.7,2.0,1.0
7/8/2019 21:20,18.0,1888.4,451.2,58.3,26.5,2.0,1.0
7/8/2019 21:30,18.0,1883.2,452.4,59.5,26.4,2.0,1.0
7/8/2019 21:40,12.0,1876.3,445.9,59.2,26.2,2.0,1.0
7/8/2019 21:50,9.0,1758.7,327.9,59.4,26.2,2.0,1.0
7/8/2019 22:00,11.0,1874.9,436.3,59.5,26.2,2.0,1.0
7/8/2019 22:10,5.0,1869.0,434.3,59.7,26.1,2.0,1.0
7/8/2019 22:20,0.0,1891.6,405.6,59.6,26.1,2.0,1.0
7/8/2019 22:30,2.0,1812.9,384.5,60.2,26.0,2.0,1.0
7/8/2019 22:40,7.0,1839.1,397.5,59.8,26.0,2.0,1.0
7/8/2019 22:50,7.0,1752.3,317.6,60.2,26.0,2.0,1.0
7/8/2019 23:00,8.0,1810.1,320.7,60.3,26.0,3.0,1.0
7/8/2019 23:10,5.0,1870.0,435.8,60.5,26.0,3.0,1.0
7/8/2019 23:20,15.0,1869.9,424.5,60.6,25.9,3.0,1.0
7/8/2019 23:30,4.0,1895.6,437.5,60.6,26.0,2.0,1.0
7/8/2019 23:40,6.0,2077.0,338.3,60.3,26.0,2.0,1.0
7/8/2019 23:50,7.0,1762.6,323.5,60.2,25.9,3.0,1.0
7/9/2019 0:00,1.0,1748.6,302.7,60.8,25.9,4.0,1.0
7/9/2019 0:10,-3.0,1763.7,325.6,61.6,25.8,4.0,1.0
7/9/2019 0:20,-7.0,1830.9,308.8,62.1,25.8,3.0,1.0
7/9/2019 0:30,-2.0,1789.7,333.0,62.2,25.8,3.0,1.0
7/9/2019 0:40,-2.0,1868.5,421.1,61.7,25.6,3.0,1.0
7/9/2019 0:50,-9.0,1865.5,404.9,61.5,25.6,4.0,1.0
7/9/2019 1:00,-3.0,1887.3,390.1,62.6,25.7,4.0,1.0
7/9/2019 1:10,-4.0,2235.4,384.9,62.7,25.6,4.0,1.0
7/9/2019 1:20,-5.0,1856.6,408.2,62.2,25.6,4.0,1.0
7/9/2019 1:30,-5.0,1747.6,304.0,61.2,25.6,4.0,1.0
7/9/2019 1:40,-10.0,1762.5,307.3,60.6,25.7,3.0,1.0
7/9/2019 1:50,-14.0,2133.1,320.1,60.1,25.7,3.0,1.0
7/9/2019 2:00,-11.0,1775.7,327.8,59.3,25.7,3.0,1.0
7/9/2019 2:10,-8.0,1773.6,317.9,58.2,25.7,3.0,1.0
7/9/2019 2:20,-7.0,1778.2,310.8,58.3,25.6,4.0,1.0
7/9/2019 2:30,-8.0,2126.8,306.6,58.0,25.6,4.0,1.0
7/9/2019 2:40,-9.0,1755.9,304.6,57.4,25.6,3.0,1.0
7/9/2019 2:50,-13.0,1773.9,321.6,57.4,25.5,3.0,1.0
7/9/2019 3:00,-14.0,1760.2,313.8,57.2,25.5,3.0,1.0
7/9/2019 3:10,-13.0,1822.7,327.5,57.1,25.5,3.0,1.0
7/9/2019 3:20,-15.0,1886.5,435.2,57.2,25.5,3.0,1.0
7/9/2019 3:30,-12.0,1976.7,533.2,57.4,25.5,4.0,1.0
7/9/2019 3:40,-18.0,1985.3,535.4,59.8,25.4,4.0,1.0
7/9/2019 3:50,-15.0,1897.5,390.1,61.6,25.4,4.0,1.0
7/9/2019 4:00,-13.0,1874.2,425.8,61.3,25.4,4.0,1.0
7/9/2019 4:10,-19.0,1827.1,377.7,60.4,25.4,4.0,1.0
7/9/2019 4:20,-19.0,1788.0,330.8,59.5,25.4,4.0,1.0
7/9/2019 4:30,-19.0,1825.9,324.3,58.9,25.4,4.0,1.0
7/9/2019 4:40,-13.0,2128.9,312.1,58.4,25.4,4.0,1.0
7/9/2019 4:50,-15.0,1763.7,311.4,57.9,25.4,4.0,1.0
7/9/2019 5:00,-18.0,1752.9,306.0,57.4,25.4,4.0,1.0
7/9/2019 5:10,-14.0,1774.9,313.4,56.8,25.4,3.0,1.0
7/9/2019 5:20,-18.0,1851.3,313.6,57.2,25.3,3.0,1.0
7/9/2019 5:30,-18.0,1811.4,349.3,56.4,25.3,4.0,1.0
7/9/2019 5:40,-21.0,1761.5,308.2,56.8,25.2,3.0,1.0
7/9/2019 5:50,-23.0,1774.7,324.3,56.9,25.2,3.0,1.0
7/9/2019 6:00,-34.0,1816.4,315.8,56.9,25.2,3.0,1.0
7/9/2019 6:10,-32.0,2243.7,429.7,57.1,25.2,2.0,1.0
7/9/2019 6:20,-38.0,1870.6,415.4,58.0,25.1,2.0,1.0
7/9/2019 6:30,-42.0,1859.2,392.7,58.4,25.0,3.0,1.0
7/9/2019 6:40,-48.0,1855.2,390.7,58.5,25.0,3.0,1.0
7/9/2019 6:50,-49.0,2204.0,390.1,60.0,25.0,3.0,1.0
7/9/2019 7:00,-48.0,1790.3,348.7,61.5,25.1,3.0,1.0
7/9/2019 7:10,-35.0,1776.2,329.7,60.1,25.1,4.0,1.0
7/9/2019 7:20,-43.0,1793.0,348.5,59.4,25.2,5.0,1.0
7/9/2019 7:30,-26.0,1824.9,331.6,59.1,25.4,4.0,1.0
7/9/2019 7:40,-19.0,1800.5,337.5,58.8,26.0,4.0,1.0
7/9/2019 7:50,-17.0,1803.6,349.8,58.5,26.3,4.0,1.0
7/9/2019 8:00,-4.0,1770.0,323.1,58.3,26.8,3.0,1.0
7/9/2019 8:10,0.0,1879.7,370.3,58.2,26.1,4.0,1.0
7/9/2019 8:20,23.0,2218.4,322.5,57.5,25.9,9.0,0.0
7/9/2019 8:30,67.0,1765.7,326.1,57.5,26.5,13.0,0.0
7/9/2019 8:40,106.0,2686.9,1237.1,58.6,27.1,15.0,0.0
7/9/2019 8:50,99.0,2706.5,1249.3,59.7,25.8,15.0,0.0
7/9/2019 9:00,143.0,3257.5,1375.3,59.3,26.5,13.0,0.0
7/9/2019 9:10,177.0,2797.3,1341.6,58.2,26.1,26.0,0.0
7/9/2019 9:20,301.0,2842.9,1393.6,55.5,26.0,15.0,0.0
7/9/2019 9:30,278.0,2746.9,1300.0,55.3,26.1,30.0,0.0
7/9/2019 9:40,329.0,2739.7,1305.0,57.4,26.3,19.0,0.0
7/9/2019 9:50,282.0,2729.6,1286.1,56.9,26.4,31.0,0.0
7/9/2019 10:00,276.0,2861.8,1422.7,56.4,26.5,29.0,0.0
7/9/2019 10:10,286.0,3394.5,1446.9,56.4,26.6,30.0,0.0
7/9/2019 10:20,285.0,2845.1,1419.7,56.3,26.7,27.0,0.0
7/9/2019 10:30,282.0,2860.5,1415.6,58.0,26.7,23.0,0.0
7/9/2019 10:40,269.0,2808.1,1371.0,57.6,26.7,23.0,0.0
7/9/2019 10:50,384.0,3346.6,1372.1,62.6,26.3,33.0,0.0
7/9/2019 11:00,337.0,2842.8,1401.2,63.7,26.2,34.0,0.0
7/9/2019 11:10,369.0,2859.2,1398.6,61.7,26.2,23.0,0.0
7/9/2019 11:20,364.0,2735.2,1294.6,60.3,26.4,23.0,0.0
7/9/2019 11:30,395.0,3429.2,1440.1,58.9,26.5,29.0,0.0
7/9/2019 11:40,357.0,3048.1,1617.8,62.4,26.6,26.0,0.0
7/9/2019 11:50,330.0,2941.3,1504.1,60.7,26.6,8.0,0.0
7/9/2019 12:00,321.0,3392.0,1398.0,59.6,26.3,18.0,0.0
7/9/2019 12:10,327.0,2900.7,1469.9,60.5,26.4,24.0,0.0
7/9/2019 12:20,568.0,2805.3,1380.4,58.9,26.5,26.0,0.0
7/9/2019 12:30,511.0,2654.0,1230.9,60.2,26.7,22.0,0.0
7/9/2019 12:40,463.0,3323.5,1296.3,59.9,26.9,21.0,0.0
7/9/2019 12:50,372.0,2736.4,1306.1,58.7,26.6,19.0,0.0
7/9/2019 13:00,290.0,2844.4,1420.4,58.6,26.6,20.0,0.0
7/9/2019 13:10,444.0,3330.7,1295.7,57.7,25.9,14.0,0.0
7/9/2019 13:20,501.0,2746.4,1325.3,61.4,26.0,18.0,0.0
7/9/2019 13:30,539.0,2815.2,1381.0,59.1,26.3,21.0,0.0
7/9/2019 13:40,538.0,2719.9,1286.6,59.4,26.5,21.0,0.0
7/9/2019 13:50,555.0,3371.5,1293.1,61.0,26.6,20.0,0.0
7/9/2019 14:00,581.0,2841.0,1413.1,61.4,26.8,14.0,0.0
7/9/2019 14:10,573.0,2867.4,1420.0,62.5,26.3,23.0,0.0
7/9/2019 14:20,580.0,2853.5,1395.9,62.6,26.4,16.0,0.0
7/9/2019 14:30,521.0,3483.1,1366.2,62.5,26.5,20.0,0.0
7/9/2019 14:40,631.0,2774.5,1358.3,64.4,26.5,31.0,0.0
7/9/2019 14:50,696.0,2725.7,1295.4,62.3,26.5,25.0,0.0
7/9/2019 15:00,744.0,3392.4,1298.4,62.9,26.6,23.0,0.0
7/9/2019 15:10,781.0,2735.6,1299.4,61.5,26.5,12.0,0.0
7/9/2019 15:20,796.0,2695.6,1262.8,60.7,26.4,21.0,0.0
7/9/2019 15:30,581.0,2658.1,1237.0,59.9,26.4,22.0,0.0
7/9/2019 15:40,447.0,3641.1,1526.5,58.4,26.5,22.0,0.0
7/9/2019 15:50,407.0,2853.9,1415.7,58.8,26.6,22.0,0.0
7/9/2019 16:00,403.0,2847.8,1415.0,57.8,26.7,12.0,0.0
7/9/2019 16:10,395.0,3489.7,1398.6,59.0,26.8,6.0,0.0
7/9/2019 16:20,369.0,2774.6,1330.6,57.2,26.8,23.0,0.0
7/9/2019 16:30,377.0,2761.1,1310.3,62.0,26.3,19.0,0.0
7/9/2019 16:40,368.0,2894.0,1191.3,60.7,26.1,19.0,0.0
7/9/2019 16:50,330.0,2710.6,1282.7,60.6,26.2,22.0,0.0
7/9/2019 17:00,317.0,2748.3,1327.2,59.5,26.4,17.0,1.0
7/9/2019 17:10,313.0,2750.0,1320.6,61.0,26.6,17.0,1.0
7/9/2019 17:20,292.0,3423.0,1330.5,62.1,26.7,20.0,1.0
7/9/2019 17:30,277.0,2668.1,1229.0,64.7,26.7,18.0,1.0
7/9/2019 17:40,251.0,2574.7,1157.1,65.2,26.3,13.0,1.0
7/9/2019 17:50,220.0,2590.3,1170.7,61.5,26.5,10.0,1.0
7/9/2019 18:00,195.0,3235.3,1165.6,62.4,26.7,9.0,1.0
7/9/2019 18:10,169.0,2649.7,1219.4,60.5,26.6,7.0,1.0
7/9/2019 18:20,157.0,1756.5,330.5,60.2,26.6,6.0,1.0
7/9/2019 18:30,147.0,2389.0,318.4,61.4,26.3,4.0,1.0
7/9/2019 18:40,143.0,1756.2,333.6,59.9,26.2,4.0,1.0
7/9/2019 18:50,135.0,1786.2,354.8,60.2,26.3,4.0,1.0
7/9/2019 19:00,129.0,1778.5,357.9,59.3,26.4,2.0,1.0
7/9/2019 19:10,114.0,2318.3,320.5,58.4,26.5,2.0,1.0
7/9/2019 19:20,99.0,1763.5,340.0,62.8,26.6,3.0,1.0
7/9/2019 19:30,93.0,1863.9,432.1,61.9,26.6,2.0,1.0
7/9/2019 19:40,85.0,2265.3,403.1,60.3,26.8,2.0,1.0
7/9/2019 19:50,78.0,1836.1,424.8,60.7,26.2,3.0,1.0
7/9/2019 20:00,66.0,1835.9,387.5,60.6,26.2,2.0,1.0
7/9/2019 20:10,55.0,1818.1,383.9,60.8,26.4,2.0,1.0
7/9/2019 20:20,50.0,2313.2,337.3,60.3,26.6,2.0,1.0
7/9/2019 20:30,46.0,1753.0,321.2,60.0,26.6,2.0,1.0
7/9/2019 20:40,42.0,1748.7,325.7,60.2,26.6,2.0,1.0
7/9/2019 20:50,31.0,1767.4,341.4,63.2,26.6,2.0,1.0
7/9/2019 21:00,27.0,2265.6,318.5,65.4,26.7,2.0,1.0
7/9/2019 21:10,25.0,1749.6,314.4,64.9,26.6,2.0,1.0
7/9/2019 21:20,24.0,1765.2,332.9,62.3,26.6,2.0,1.0
7/9/2019 21:30,31.0,1765.8,330.6,60.4,26.6,2.0,1.0
7/9/2019 21:40,21.0,2242.9,309.0,60.6,26.5,2.0,1.0
7/9/2019 21:50,22.0,1740.0,316.5,59.8,26.5,1.0,1.0
7/9/2019 22:00,31.0,1732.2,308.2,61.0,26.5,1.0,1.0
7/9/2019 22:10,34.0,1856.4,430.0,65.6,26.5,1.0,1.0
7/9/2019 22:20,25.0,2331.8,420.7,65.2,26.5,1.0,1.0
7/9/2019 22:30,24.0,1955.8,511.8,65.0,26.5,1.0,1.0
7/9/2019 22:40,32.0,1990.0,547.5,64.7,26.5,1.0,1.0
7/9/2019 22:50,20.0,1996.0,533.9,66.6,26.5,1.0,1.0
7/9/2019 23:00,86.0,1775.0,313.9,67.5,26.3,1.0,1.0
7/9/2019 23:10,30.0,1792.9,339.6,64.3,26.0,2.0,1.0
7/9/2019 23:20,33.0,1786.9,334.6,63.6,26.1,2.0,1.0
7/9/2019 23:30,21.0,1802.0,314.6,62.8,26.1,2.0,1.0
7/9/2019 23:40,30.0,1764.9,328.7,67.6,26.2,2.0,1.0
7/9/2019 23:50,21.0,1755.8,311.8,64.2,26.2,1.0,1.0
